,index,date,activity_type,date.1,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,athlete_id,filetype,is_race,ft_per_mile,intensity,spd_ft_s,spd_mph,GAP_ft_s,GAP_by_intensity
53,91,2020-10-23 13:45:00,Running,10/23/2020 13:45,False,Untitled,7.24,700,1:02:46,143,179,3.5,168,256,0 days 00:08:40,0 days 00:07:46,354,325,1.11,6.9,7.9,265,50.6% L / 49.4% R,0,0,0,0,0,0,0,0,0,0,0,0,1:02:46,0:00,53.6,0:00,No,02:06.3,8,0,34,23,47,1,garmin,0,48.89502762430939,0.7771739130434783,10.153846153846153,6.923076923076923,10.154281518151624,13.065648946432859
54,93,2020-10-20 12:18:00,Running,10/20/2020 12:18,False,Untitled,2.03,166,0:35:38,96,114,0.4,68,158,0 days 00:17:33,0 days 00:01:44,338,138,3.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:38:00,0:00,75.2,0:00,No,00:02.5,3,0,23,23,23,1,garmin,0,166.50246305418722,0.5217391304347826,5.014245014245014,3.4188034188034186,5.016737548335598,9.615413634309897
55,95,2020-10-19 10:48:00,Running,10/19/2020 10:48,False,Untitled,6.3,522,0:52:42,135,167,3.1,171,184,0 days 00:08:22,0 days 00:07:19,348,338,1.13,6.9,8.1,220,53.3% L / 46.7% R,0,0,0,0,0,0,0,0,0,0,0,0,52:42:00,0:00,66.2,0:00,No,02:25.4,7,0,34,17,44,1,garmin,0,55.23809523809524,0.7336956521739131,10.51792828685259,7.171314741035856,10.51850385648345,14.336331182170035
56,97,2020-10-17 08:48:00,Running,10/17/2020 8:48,False,Untitled,6.22,620,0:52:06,144,187,3.7,171,179,0 days 00:08:22,0 days 00:07:29,351,276,1.12,6.7,7.7,265,51.8% L / 48.2% R,0,0,0,0,0,0,0,0,0,0,0,0,52:06:00,0:00,53.6,0:00,No,01:47.0,7,0,34,27,44,1,garmin,0,56.430868167202576,0.782608695652174,10.51792828685259,7.171314741035856,10.518528981036201,13.44034258687959
57,99,2020-10-15 09:13:00,Running,10/15/2020 9:13,False,Untitled,6.27,673,0:53:57,146,182,3.8,169,179,0 days 00:08:36,0 days 00:07:27,397,344,1.12,6.7,7.8,270,51.0% L / 49.0% R,0,0,0,0,0,0,0,0,0,0,0,0,53:57:00,0:00,48.2,0:00,No,02:20.4,7,0,34,27,43,1,garmin,0,63.31738437001595,0.7934782608695652,10.232558139534882,6.976744186046512,10.233293866543454,12.89675391399997
58,101,2020-10-13 12:28:00,Running,10/13/2020 12:28,False,Untitled,6.31,717,0:52:17,146,166,3.9,173,182,0 days 00:08:17,0 days 00:07:29,315,325,1.13,6.7,7.7,242,52.5% L / 47.5% R,0,0,0,0,0,0,0,0,0,0,0,0,52:17:00,0:00,73.4,0:00,No,02:32.8,7,0,35,13,47,1,garmin,0,49.920760697305866,0.7934782608695652,10.62374245472837,7.2434607645875255,10.624217278416438,13.389424515264553
59,106,2020-10-09 08:15:00,Running,10/9/2020 8:15,False,Untitled,6.21,638,0:55:15,134,167,3.1,164,176,0 days 00:08:54,0 days 00:08:03,285,318,1.11,7.0,8.1,264,51.8% L / 48.2% R,0,0,0,0,0,0,0,0,0,0,0,0,55:15:00,0:00,50.0,0:00,No,01:47.5,7,0,32,15,42,1,garmin,0,45.893719806763286,0.7282608695652174,9.887640449438202,6.741573033707865,9.88801395161895,13.577571396252885
60,107,2020-10-07 08:05:00,Running,10/7/2020 8:05,False,Untitled,6.27,589,0:52:59,133,152,3.2,172,179,0 days 00:08:27,0 days 00:07:42,305,312,1.11,6.8,7.8,261,52.5% L / 47.5% R,0,0,0,0,0,0,0,0,0,0,0,0,52:59:00,0:00,53.6,0:00,No,02:11.3,7,0,34,17,45,1,garmin,0,48.64433811802233,0.7228260869565217,10.414201183431953,7.100591715976332,10.414643143980818,14.408228108965945
61,108,2020-10-04 09:34:00,Running,10/4/2020 9:34,False,Untitled,6.32,550,0:58:16,130,171,3.2,161,170,0 days 00:09:13,0 days 00:08:14,315,312,1.08,7.5,8.3,254,51.5% L / 48.5% R,0,0,0,0,0,0,0,0,0,0,0,0,58:16:00,0:00,60.8,0:00,No,02:51.4,7,0,31,12,41,1,garmin,0,49.84177215189873,0.7065217391304348,9.547920433996381,6.509945750452079,9.548345824927532,13.514581782974352
62,110,2020-10-02 11:32:00,Running,10/2/2020 11:32,False,Untitled,5.25,568,0:43:15,151,177,3.8,170,178,0 days 00:08:14,0 days 00:07:18,230,184,1.15,6.6,7.8,246,52.2% L / 47.8% R,0,0,0,0,0,0,0,0,0,0,0,0,43:15:00,0:00,71.6,0:00,No,02:00.3,6,0,35,25,50,1,garmin,0,43.80952380952381,0.8206521739130435,10.68825910931174,7.287449392712551,10.688627016881496,13.024552126531095
63,114,2020-09-28 08:17:00,Running,9/28/2020 8:17,False,Untitled,3.43,417,0:28:56,153,173,3.7,173,183,0 days 00:08:26,0 days 00:07:44,338,259,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:56:00,0:00,44.6,0:00,No,03:36.0,4,0,18,18,18,1,garmin,0,98.54227405247813,0.8315217391304348,10.43478260869565,7.1146245059288535,10.436599767623276,12.55120494929858
64,117,2020-09-26 07:08:00,Running,9/26/2020 7:08,False,Untitled,3.11,369,0:26:28,147,166,3.4,169,178,0 days 00:08:31,0 days 00:07:55,243,98,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:28:00,0:00,44.6,0:00,No,00:51.1,4,0,17,17,17,1,garmin,0,78.13504823151126,0.7989130434782609,10.332681017612524,7.045009784735812,10.333812331650808,12.934839925331623
65,118,2020-09-23 12:53:00,Running,9/23/2020 12:53,False,Untitled,3.6,"1,142",3:50:30,103,143,2.0,47,248,0 days 00:00:00,0 days 00:05:47,262,"1,706",0.53,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3:50:30,0:00,77.0,0:00,No,28:03.7,4,0,22,22,22,1,garmin,0,72.77777777777777,0.5597826086956522,0.0,0.0,0.0,0.0
66,123,2020-09-18 07:56:00,Running,9/18/2020 7:56,False,Untitled,3.12,381,0:27:46,144,161,3.3,164,173,0 days 00:08:54,0 days 00:08:04,256,187,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:46:00,0:00,51.8,0:00,No,01:02.0,4,0,23,23,23,1,garmin,0,82.05128205128204,0.782608695652174,9.887640449438202,6.741573033707865,9.888834270811916,12.635732679370781
67,125,2020-09-16 08:14:00,Running,9/16/2020 8:14,False,Untitled,9.08,"2,139",7:19:45,96,146,2.3,46,248,2 days 00:25:00,0 days 00:06:30,1322,"1,453",0.78,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7:19:45,0:00,68.0,0:00,No,00:01.0,20,0,20,20,20,1,garmin,0,145.59471365638765,0.5217391304347826,0.030292598967297763,0.020654044750430294,0.03030411352805383,0.058082884262103174
68,146,2020-08-18 07:19:00,Running,8/18/2020 7:19,False,Untitled,4.05,528,0:35:20,151,172,3.8,165,174,0 days 00:08:44,0 days 00:07:53,243,230,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:20:00,0:00,57.2,0:00,No,00:22.6,5,0,17,17,17,1,garmin,0,60.0,0.8206521739130435,10.076335877862595,6.870229007633588,10.076986446729068,12.279241762901647
69,155,2020-08-09 07:31:00,Running,8/9/2020 7:31,False,Untitled,5.71,609,0:53:44,141,198,3.1,160,178,0 days 00:09:25,0 days 00:08:14,197,226,1.07,7.3,7.8,262,51.4% L / 48.6% R,0,0,0,0,0,0,0,0,0,0,0,0,53:44:00,0:00,0.0,0:00,No,06:34.6,6,0,0,0,0,1,garmin,0,34.50087565674256,0.7663043478260869,9.345132743362832,6.371681415929204,9.34533224351633,12.195327183028402
70,156,2020-08-08 07:05:00,Running,8/8/2020 7:05,False,Untitled,6.04,834,0:52:04,0,0,0.0,169,176,0 days 00:08:37,0 days 00:07:03,200,217,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52:04:00,0:00,0.0,0:00,No,00:19.1,7,0,0,0,0,1,garmin,0,33.11258278145695,0.0,10.212765957446807,6.963249516441006,10.212966786889329,inf
71,162,2020-08-05 07:40:00,Running,8/5/2020 7:40,False,Untitled,7.63,"1,045",1:06:52,0,0,0.0,166,174,0 days 00:08:46,0 days 00:07:58,541,535,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:06:52,0:00,0.0,0:00,No,05:21.1,8,0,0,0,0,1,garmin,0,70.9043250327654,0.0,10.03802281368821,6.844106463878326,10.03892787127602,inf
72,164,2020-08-04 08:11:00,Running,8/4/2020 8:11,False,Untitled,6.19,854,0:52:36,0,0,0.0,167,241,0 days 00:08:30,0 days 00:06:58,246,256,1.14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52:36:00,0:00,0.0,0:00,No,01:27.5,7,0,0,0,0,1,garmin,0,39.74151857835218,0.0,10.352941176470587,7.0588235294117645,10.353234433662056,inf
73,166,2020-08-03 08:18:00,Running,8/3/2020 8:18,False,Untitled,7.09,697,1:01:06,129,159,3.0,166,176,0 days 00:08:37,0 days 00:07:29,240,266,1.13,7.3,8.3,229,53.2% L / 46.8% R,0,0,0,0,0,0,0,0,0,0,0,0,1:01:06,0:00,0.0,0:00,No,00:43.7,8,0,0,0,0,1,garmin,0,33.850493653032444,0.7010869565217391,10.212765957446807,6.963249516441006,10.212975837463105,14.567345380567529
74,169,2020-08-01 06:53:00,Running,8/1/2020 6:53,False,Untitled,13.18,"1,196",1:53:23,126,163,3.5,167,181,0 days 00:08:36,0 days 00:07:29,367,410,1.13,7.2,8.1,236,51.8% L / 48.2% R,0,0,0,0,0,0,0,0,0,0,0,0,1:53:23,0:00,0.0,0:00,No,01:30.0,14,0,0,0,0,1,garmin,0,27.845220030349015,0.6847826086956522,10.232558139534882,6.976744186046512,10.23270043290601,14.942991108370679
75,173,2020-07-30 07:41:00,Running,7/30/2020 7:41,False,Untitled,7.13,599,1:01:49,132,172,3.3,167,181,0 days 00:08:40,0 days 00:07:29,243,282,1.11,7.3,8.2,234,51.6% L / 48.4% R,0,0,0,0,0,0,0,0,0,0,0,0,1:01:49,0:00,0.0,0:00,No,01:05.6,8,0,0,0,0,1,garmin,0,34.081346423562415,0.717391304347826,10.153846153846153,6.923076923076923,10.15405767884535,14.154141006875337
76,176,2020-07-29 07:57:00,Running,7/29/2020 7:57,False,Untitled,6.26,633,0:53:09,142,181,3.5,170,181,0 days 00:08:29,0 days 00:07:05,240,259,1.12,7.1,8.1,230,51.8% L / 48.2% R,0,0,0,0,0,0,0,0,0,0,0,0,53:09:00,0:00,0.0,0:00,No,02:10.3,7,0,0,0,0,1,garmin,0,38.33865814696486,0.7717391304347826,10.37328094302554,7.072691552062869,10.373554398355173,13.441788797868675
77,178,2020-07-28 07:25:00,Running,7/28/2020 7:25,False,Untitled,7.17,982,1:03:07,0,0,0.0,164,174,0 days 00:08:48,0 days 00:07:46,610,630,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:03:07,0:00,0.0,0:00,No,01:25.4,8,0,0,0,0,1,garmin,0,85.07670850767086,0.0,9.999999999999998,6.8181818181818175,10.001298061687443,inf
78,179,2020-07-27 07:05:00,Running,7/27/2020 7:05,False,Untitled,6.34,615,0:53:29,129,165,2.8,169,180,0 days 00:08:26,0 days 00:06:50,246,262,1.13,7.1,8.1,234,52.2% L / 47.8% R,0,0,0,0,0,0,0,0,0,0,0,0,53:29:00,0:00,0.0,0:00,No,02:54.3,7,0,0,0,0,1,garmin,0,38.801261829653,0.7010869565217391,10.43478260869565,7.1146245059288535,10.435064363545397,14.884122813119015
79,182,2020-07-25 06:53:00,Running,7/25/2020 6:53,False,Untitled,13.39,"1,883",1:46:43,0,0,0.0,173,181,0 days 00:07:58,0 days 00:07:02,364,413,1.17,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:46:43,0:00,0.0,0:00,No,03:21.2,14,0,0,0,0,1,garmin,0,27.184466019417474,0.0,11.04602510460251,7.531380753138075,11.046171506572433,inf
80,183,2020-07-23 08:49:00,Running,7/23/2020 8:49,False,Untitled,9.0,755,5:26:11,0,0,0.0,57,191,1 days 12:15:00,0 days 00:14:49,1654,"1,706",1.45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5:26:11,0:00,0.0,0:00,No,00:02.6,10,0,0,0,0,1,garmin,0,183.77777777777777,0.0,0.04045977011494253,0.027586206896551724,0.04048427090483731,inf
81,184,2020-07-22 07:51:00,Running,7/22/2020 7:51,False,Untitled,7.09,775,1:02:01,146,194,3.3,167,183,0 days 00:08:45,0 days 00:06:52,554,574,1.1,7.3,8.2,233,52.5% L / 47.5% R,0,0,0,0,0,0,0,0,0,0,0,0,1:02:01,0:00,0.0,0:00,No,00:44.9,8,0,0,0,0,1,garmin,0,78.13822284908322,0.7934782608695652,10.057142857142855,6.857142857142857,10.058244092282536,12.67614323958895
82,187,2020-07-21 07:03:00,Running,7/21/2020 7:03,False,Untitled,8.01,"1,015",1:10:28,165,200,4.2,166,240,0 days 00:08:48,0 days 00:06:50,551,591,1.11,7.4,8.3,235,51.6% L / 48.4% R,0,0,0,0,0,0,0,0,0,0,0,0,1:10:28,0:00,0.0,0:00,No,00:03.1,9,0,0,0,0,1,garmin,0,68.78901373283396,0.8967391304347826,9.999999999999998,6.8181818181818175,10.000848636871986,11.15246151020876
83,190,2020-07-20 06:51:00,Running,7/20/2020 6:51,False,Untitled,6.26,647,0:53:24,130,178,3.3,167,222,0 days 00:08:32,0 days 00:06:29,246,269,1.14,7.0,8.1,215,52.5% L / 47.5% R,0,0,0,0,0,0,0,0,0,0,0,0,53:24:00,0:00,0.0,0:00,No,02:03.0,7,0,0,0,0,1,garmin,0,39.29712460063898,0.7065217391304348,10.3125,7.03125,10.312785615422506,14.596558101828776
84,194,2020-07-18 06:58:00,Running,7/18/2020 6:58,False,Untitled,13.32,"1,423",1:47:50,138,169,4.9,174,197,0 days 00:08:06,0 days 00:07:17,377,407,1.15,6.9,8.0,218,51.8% L / 48.2% R,0,0,0,0,0,0,0,0,0,0,0,0,1:47:50,0:00,0.0,0:00,No,02:41.6,14,0,0,0,0,1,garmin,0,28.303303303303302,0.75,10.864197530864196,7.407407407407407,10.864353619377274,14.485804825836366
85,196,2020-07-16 07:26:00,Running,7/16/2020 7:26,False,Untitled,6.42,880,0:58:37,0,0,0.0,163,173,0 days 00:09:08,0 days 00:07:55,696,709,1.08,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58:37:00,0:00,0.0,0:00,No,03:35.3,7,0,0,0,0,1,garmin,0,108.41121495327103,0.0,9.635036496350365,6.569343065693431,9.637067254389324,inf
86,199,2020-07-15 07:20:00,Running,7/15/2020 7:20,False,Untitled,7.12,987,0:59:34,0,0,0.0,168,177,0 days 00:08:22,0 days 00:07:10,240,269,1.14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59:34:00,0:00,0.0,0:00,No,00:56.2,8,0,0,0,0,1,garmin,0,33.70786516853933,0.0,10.51792828685259,7.171314741035856,10.518142620540079,inf
87,201,2020-07-14 07:52:00,Running,7/14/2020 7:52,False,Untitled,6.05,836,0:51:52,0,0,0.0,166,174,0 days 00:08:34,0 days 00:07:19,207,194,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51:52:00,0:00,0.0,0:00,No,00:26.3,7,0,0,0,0,1,garmin,0,34.214876033057855,0.0,10.27237354085603,7.003891050583658,10.272589215130285,inf
88,204,2020-07-13 08:28:00,Running,7/13/2020 8:28,False,Untitled,6.22,862,0:52:18,0,0,0.0,169,179,0 days 00:08:25,0 days 00:07:18,253,253,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52:18:00,0:00,0.0,0:00,No,01:52.3,7,0,0,0,0,1,garmin,0,40.67524115755627,0.0,10.455445544554454,7.128712871287129,10.455755785084245,inf
89,207,2020-07-11 07:04:00,Running,7/11/2020 7:04,False,Untitled,13.22,"1,840",1:47:59,0,0,0.0,173,183,0 days 00:08:10,0 days 00:06:36,404,390,1.14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:47:59,0:00,0.0,0:00,No,01:42.3,14,0,0,0,0,1,garmin,0,30.559757942511347,0.0,10.775510204081632,7.346938775510204,10.775690687033174,inf
90,209,2020-07-09 07:19:00,Running,7/9/2020 7:19,False,Untitled,7.17,993,0:59:45,0,0,0.0,171,181,0 days 00:08:20,0 days 00:06:57,518,568,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59:45:00,0:00,0.0,0:00,No,01:12.5,8,0,0,0,0,1,garmin,0,72.24546722454673,0.0,10.559999999999999,7.199999999999999,10.560988477890596,inf
91,212,2020-07-08 07:08:00,Running,7/8/2020 7:08,False,Untitled,7.11,988,0:58:41,0,0,0.0,171,179,0 days 00:08:15,0 days 00:06:45,249,292,1.14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58:41:00,0:00,0.0,0:00,No,00:47.1,8,0,0,0,0,1,garmin,0,35.0210970464135,0.0,10.666666666666666,7.2727272727272725,10.666901297778786,inf
92,213,2020-07-07 08:13:00,Running,7/7/2020 8:13,False,Untitled,6.33,875,0:54:05,0,0,0.0,166,172,0 days 00:08:32,0 days 00:07:29,256,272,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54:05:00,0:00,0.0,0:00,No,02:44.2,7,0,0,0,0,1,garmin,0,40.44233807266983,0.0,10.3125,7.03125,10.312802504794073,inf
93,215,2020-07-06 06:56:00,Running,7/6/2020 6:56,False,Untitled,6.3,864,0:53:24,0,0,0.0,167,179,0 days 00:08:28,0 days 00:07:29,256,272,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53:24:00,0:00,0.0,0:00,No,02:24.9,7,0,0,0,0,1,garmin,0,40.63492063492063,0.0,10.393700787401574,7.086614173228346,10.394008584676657,inf
94,216,2020-07-04 06:39:00,Running,7/4/2020 6:39,False,Untitled,13.22,"1,836",1:49:23,0,0,0.0,170,183,0 days 00:08:17,0 days 00:07:09,413,440,1.14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:49:23,0:00,0.0,0:00,No,01:44.0,14,0,0,0,0,1,garmin,0,31.24054462934947,0.0,10.62374245472837,7.2434607645875255,10.62392841196557,inf
95,217,2020-07-02 08:08:00,Running,7/2/2020 8:08,False,Untitled,6.33,871,0:53:33,0,0,0.0,169,177,0 days 00:08:28,0 days 00:06:27,266,259,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53:33:00,0:00,0.0,0:00,No,02:36.9,7,0,0,0,0,1,garmin,0,42.02211690363349,0.0,10.393700787401574,7.086614173228346,10.394029958233963,inf
96,218,2020-07-01 11:52:00,Running,7/1/2020 11:52,False,Untitled,6.03,837,0:49:33,0,0,0.0,170,177,0 days 00:08:13,0 days 00:06:56,502,495,1.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49:33:00,0:00,0.0,0:00,No,00:14.2,7,0,0,0,0,1,garmin,0,83.25041459369817,0.0,10.709939148073023,7.302231237322515,10.71127032255382,inf
97,220,2020-06-30 07:44:00,Running,6/30/2020 7:44,False,Untitled,6.41,883,0:55:14,0,0,0.0,166,177,0 days 00:08:37,0 days 00:07:25,256,269,1.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55:14:00,0:00,0.0,0:00,No,03:20.6,7,0,0,0,0,1,garmin,0,39.93759750390016,0.0,10.212765957446807,6.963249516441006,10.213058105635866,inf
98,223,2020-06-29 07:14:00,Running,6/29/2020 7:14,False,Untitled,7.24,"1,005",0:59:47,0,0,0.0,169,177,0 days 00:08:15,0 days 00:06:29,262,269,1.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59:47:00,0:00,0.0,0:00,No,01:52.6,8,0,0,0,0,1,garmin,0,36.187845303867405,0.0,10.666666666666666,7.2727272727272725,10.66691719176027,inf
99,225,2020-06-27 06:57:00,Running,6/27/2020 6:57,False,Untitled,13.16,"1,835",1:45:52,0,0,0.0,173,183,0 days 00:08:03,0 days 00:06:49,400,407,1.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:45:52,0:00,0.0,0:00,No,01:13.8,14,0,0,0,0,1,garmin,0,30.3951367781155,0.0,10.931677018633538,7.453416149068322,10.931858149955666,inf
100,228,2020-06-25 07:51:00,Running,6/25/2020 7:51,False,Untitled,6.47,891,0:58:43,0,0,0.0,166,176,0 days 00:09:05,0 days 00:07:25,702,699,1.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58:43:00,0:00,0.0,0:00,No,04:01.7,7,0,0,0,0,1,garmin,0,108.50077279752705,0.0,9.688073394495412,6.605504587155963,9.690118705718929,inf
101,229,2020-06-24 07:09:00,Running,6/24/2020 7:09,False,Untitled,6.3,857,0:55:44,0,0,0.0,166,177,0 days 00:08:51,0 days 00:07:25,253,266,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55:44:00,0:00,0.0,0:00,No,02:36.4,7,0,0,0,0,1,garmin,0,40.15873015873016,0.0,9.943502824858758,6.779661016949153,9.943790429058458,inf
102,231,2020-06-23 07:55:00,Running,6/23/2020 7:55,False,Untitled,7.51,"1,027",1:06:56,0,0,0.0,164,172,0 days 00:08:54,0 days 00:07:44,489,469,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:06:56,0:00,0.0,0:00,No,04:19.0,8,0,0,0,0,1,garmin,0,65.11318242343542,0.0,9.887640449438202,6.741573033707865,9.888392273391206,inf
103,233,2020-06-22 08:42:00,Running,6/22/2020 8:42,False,Untitled,6.32,872,0:52:09,0,0,0.0,168,180,0 days 00:08:15,0 days 00:07:18,256,262,1.15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52:09:00,0:00,0.0,0:00,No,02:38.9,7,0,0,0,0,1,garmin,0,40.506329113924046,0.0,10.666666666666666,7.2727272727272725,10.666980551453458,inf
104,234,2020-06-20 07:10:00,Running,6/20/2020 7:10,False,Untitled,13.33,"1,870",1:46:18,0,0,0.0,174,181,0 days 00:07:58,0 days 00:06:23,354,367,1.16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:46:18,0:00,0.0,0:00,No,02:51.1,14,0,0,0,0,1,garmin,0,26.55663915978995,0.0,11.04602510460251,7.531380753138075,11.046164822378442,inf
105,235,2020-06-18 07:43:00,Running,6/18/2020 7:43,False,Untitled,7.15,987,1:02:43,0,0,0.0,165,170,0 days 00:08:46,0 days 00:06:45,253,269,1.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:02:43,0:00,0.0,0:00,No,01:13.7,8,0,0,0,0,1,garmin,0,35.38461538461538,0.0,10.03802281368821,6.844106463878326,10.03824822433244,inf
106,237,2020-06-17 07:43:00,Running,6/17/2020 7:43,False,Untitled,6.2,855,0:56:30,0,0,0.0,162,183,0 days 00:09:06,0 days 00:08:00,246,243,1.09,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56:30:00,0:00,0.0,0:00,No,01:46.2,7,0,0,0,0,1,garmin,0,39.67741935483871,0.0,9.67032967032967,6.593406593406594,9.670602708989287,inf
107,239,2020-06-16 07:38:00,Running,6/16/2020 7:38,False,Untitled,6.34,865,0:55:54,0,0,0.0,165,174,0 days 00:08:49,0 days 00:07:50,220,213,1.11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55:54:00,0:00,0.0,0:00,No,02:57.2,7,0,0,0,0,1,garmin,0,34.70031545741325,0.0,9.98109640831758,6.805293005671078,9.981311955607215,inf
108,241,2020-06-15 08:49:00,Running,6/15/2020 8:49,False,Untitled,6.11,837,0:54:57,0,0,0.0,164,172,0 days 00:09:00,0 days 00:07:09,217,210,1.09,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54:57:00,0:00,0.0,0:00,No,00:57.0,7,0,0,0,0,1,garmin,0,35.51554828150573,0.0,9.777777777777777,6.666666666666667,9.777998972345435,inf
109,243,2020-06-14 06:51:00,Running,6/14/2020 6:51,False,Untitled,11.02,"1,510",1:41:06,0,0,0.0,160,172,0 days 00:09:10,0 days 00:07:27,354,367,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:41:06,0:00,0.0,0:00,No,00:12.0,12,0,0,0,0,1,garmin,0,32.12341197822142,0.0,9.6,6.545454545454546,9.600177669429799,inf
110,246,2020-06-12 07:16:00,Running,6/12/2020 7:16,False,Untitled,6.37,864,0:56:27,0,0,0.0,166,180,0 days 00:08:52,0 days 00:07:40,269,276,1.09,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56:27:00,0:00,0.0,0:00,No,03:11.7,7,0,0,0,0,1,garmin,0,42.22919937205651,0.0,9.924812030075188,6.7669172932330826,9.92512945658931,inf
111,247,2020-06-10 15:49:00,Running,6/10/2020 15:49,False,Untitled,7.1,962,1:24:37,0,0,0.0,124,245,0 days 00:11:55,0 days 00:07:27,299,276,1.09,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:24:37,0:00,0.0,0:00,No,00:50.3,8,0,0,0,0,1,garmin,0,42.11267605633803,0.0,7.384615384615384,5.034965034965035,7.3848502661157935,inf
112,248,2020-06-08 08:21:00,Running,6/8/2020 8:21,False,Untitled,7.05,966,1:05:17,0,0,0.0,160,174,0 days 00:09:16,0 days 00:07:25,292,305,1.07,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:05:17,0:00,0.0,0:00,No,00:27.5,8,0,0,0,0,1,garmin,0,41.41843971631206,0.0,9.496402877697841,6.474820143884892,9.496695052042265,inf
113,251,2020-06-06 07:06:00,Running,6/6/2020 7:06,False,Untitled,13.14,"1,789",2:02:52,0,0,0.0,159,222,0 days 00:09:21,0 days 00:07:58,449,427,1.08,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2:02:52,0:00,0.0,0:00,No,01:15.2,14,0,0,0,0,1,garmin,0,34.17047184170472,0.0,9.411764705882351,6.4171122994652405,9.411961798621302,inf
114,253,2020-06-04 08:05:00,Running,6/4/2020 8:05,False,Untitled,6.08,826,1:00:08,0,0,0.0,157,177,0 days 00:09:54,0 days 00:07:55,266,276,1.02,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:00:08,0:00,0.0,0:00,No,00:39.9,7,0,0,0,0,1,garmin,0,43.75,0.0,8.888888888888888,6.0606060606060606,8.889194028295488,inf
